"junior" "senior" "rule"
"Balaenoptera_davidsonii" "Balaenoptera_bertae" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_siberi" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_brydei" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_edeni" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_omurai" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_bonaerensis" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_borealis" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_musculus" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_acutorostrata" "rule_2b"
"Balaenoptera_davidsonii" "Balaenoptera_physalus" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_bertae" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_siberi" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_brydei" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_edeni" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_omurai" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_bonaerensis" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_borealis" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_musculus" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_acutorostrata" "rule_2b"
"Balaenoptera_sursiplana" "Balaenoptera_physalus" "rule_2b"
"Balaenotus_insignis" "Balaenotus_lawleyi" "rule_1b"
"Balaenotus_insignis" "Balaenotus_orcianensis" "rule_1b"
"Balaenotus_lawleyi" "Balaenotus_orcianensis" "rule_1b"
"Balaenula_forsythmajori" "Balaenula_balaenopsis" "rule_2b"
"Balaenula_forsythmajori" "Balaenula_sp_HUES_10003" "rule_2b"
"Balaenula_forsythmajori" "Balaenula_sp_SMAC_1309" "rule_2b"
"Balaenula_forsythmajori" "Balaenula_astensis" "rule_2b"
"Basiloterus_hussaini" "Masracetus_markgrafi" "rule_1b"
"Basiloterus_hussaini" "Stromerius_nidensis" "rule_1b"
"Basiloterus_hussaini" "Sulaimanitherium_dhanotri" "rule_1b"
"Basiloterus_hussaini" "Ocucajea_picklingi" "rule_2b"
"Basiloterus_hussaini" "Supayacetus_muizoni" "rule_2b"
"Basiloterus_hussaini" "Ancalecetus_simonsi" "rule_2b"
"Basiloterus_hussaini" "Saghacetus_osiris" "rule_2b"
"Basiloterus_hussaini" "Zygorhiza_kochii" "rule_2b"
"Belemnoziphius_compressus" "Belemnoziphius_prorops" "rule_1b"
"Belonodelphis_peruanus" "Incacetus_broggii" "rule_1b"
"Ceterhinops_longifrons" "Iniopsis_caucasica" "rule_1b"
"Ceterhinops_longifrons" "Vanbreenia_trigonia" "rule_1b"
"Ceterhinops_longifrons" "Mycteriacetus_bellunensis" "rule_2b"
"Cetorhynchus_atavus" "Cetorhynchus_christoli" "rule_1b"
"Cetotheriophanes_capellinii" "Praemegaptera_pampauensis" "rule_1b"
"Cetotheriophanes_capellinii" "Eobalaenoptera_harrisoni" "rule_2b"
"Cetotheriophanes_capellinii" "Nehalaennia_devossi" "rule_2b"
"Cetotheriophanes_capellinii" "Miobalaenoptera_numataensis" "rule_2b"
"Cetotheriophanes_capellinii" "Fragilicetus_velponi" "rule_2b"
"Cetotheriophanes_capellinii" "Incakujira_anillodefuego" "rule_2b"
"Cetotheriophanes_capellinii" "Diunatans_luctoretemergo" "rule_2b"
"Cetotheriophanes_capellinii" "Plesiobalaenoptera_quarantellii" "rule_2b"
"Cetotheriopsis_lintianus" "Piscocetus_sacaco" "rule_1b"
"Cetotheriopsis_lintianus" "Halicetus_ignotus" "rule_2b"
"Cetotheriopsis_lintianus" "Sitsqwayk_cornishorum" "rule_2b"
"Cetotheriopsis_lintianus" "Whakakai_waipata" "rule_2b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_dyticus" "rule_1b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_giganteus" "rule_1b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_intermedius" "rule_1b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_minor" "rule_1b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_occidentalis" "rule_1b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_rostratus" "rule_1b"
"CetotheriumPlesiocetopsis_gervaisii" "Plesiocetus_tertius" "rule_1b"
"Cetotherium_capellinii" "Cetotherium_crassangulum" "rule_1b"
"Cetotherium_capellinii" "Cetotherium_furlongi" "rule_1b"
"Cetotherium_capellinii" "Cetotherium_parvum" "rule_1b"
"Cetotherium_capellinii" "Cetotherium_polyporum" "rule_1b"
"Cetotherium_capellinii" "Cetotherium_megalophysum" "rule_2b"
"Cetotherium_capellinii" "Cetotherium_riabinini" "rule_2b"
"Cetotherium_capellinii" "Cetotherium_rathkii" "rule_2b"
"Cetotherium_crassangulum" "Cetotherium_furlongi" "rule_1b"
"Cetotherium_crassangulum" "Cetotherium_parvum" "rule_1b"
"Cetotherium_crassangulum" "Cetotherium_polyporum" "rule_1b"
"Cetotherium_crassangulum" "Cetotherium_megalophysum" "rule_2b"
"Cetotherium_crassangulum" "Cetotherium_riabinini" "rule_2b"
"Cetotherium_crassangulum" "Cetotherium_rathkii" "rule_2b"
"Cetotherium_furlongi" "Cetotherium_parvum" "rule_1b"
"Cetotherium_furlongi" "Cetotherium_polyporum" "rule_1b"
"Cetotherium_furlongi" "Cetotherium_megalophysum" "rule_2b"
"Cetotherium_furlongi" "Cetotherium_riabinini" "rule_2b"
"Cetotherium_furlongi" "Cetotherium_rathkii" "rule_2b"
"Cetotherium_parvum" "Cetotherium_polyporum" "rule_1b"
"Cetotherium_parvum" "Cetotherium_megalophysum" "rule_2b"
"Cetotherium_parvum" "Cetotherium_riabinini" "rule_2b"
"Cetotherium_parvum" "Cetotherium_rathkii" "rule_2b"
"Cetotherium_polyporum" "Cetotherium_megalophysum" "rule_2b"
"Cetotherium_polyporum" "Cetotherium_riabinini" "rule_2b"
"Cetotherium_polyporum" "Cetotherium_rathkii" "rule_2b"
"Choneziphius_chonops" "Choneziphius_liops" "rule_1b"
"Choneziphius_chonops" "Choneziphius_trachops" "rule_1b"
"Choneziphius_chonops" "Choneziphius_macrops" "rule_2b"
"Choneziphius_chonops" "Choneziphius_leidyi" "rule_2b"
"Choneziphius_chonops" "Choneziphius_planirostris" "rule_2b"
"Choneziphius_liops" "Choneziphius_trachops" "rule_1b"
"Choneziphius_liops" "Choneziphius_macrops" "rule_2b"
"Choneziphius_liops" "Choneziphius_leidyi" "rule_2b"
"Choneziphius_liops" "Choneziphius_planirostris" "rule_2b"
"Choneziphius_trachops" "Choneziphius_macrops" "rule_2b"
"Choneziphius_trachops" "Choneziphius_leidyi" "rule_2b"
"Choneziphius_trachops" "Choneziphius_planirostris" "rule_2b"
"Chrysocetus_fouadassii" "Chrysocetus_healyorum" "rule_2b"
"Crenatocetus_rayi" "Dhedacetus_hyaeni" "rule_1b"
"Crenatocetus_rayi" "Indocetus_ramani" "rule_1b"
"Crenatocetus_rayi" "Kharodacetus_sahnii" "rule_1b"
"Crenatocetus_rayi" "Makaracetus_bidens" "rule_1b"
"Crenatocetus_rayi" "Pappocetus_lugardi" "rule_1b"
"Crenatocetus_rayi" "Takracetus_simus" "rule_1b"
"Crenatocetus_rayi" "Togocetus_traversei" "rule_1b"
"Crenatocetus_rayi" "Natchitochia_jonesi" "rule_2b"
"Crenatocetus_rayi" "Peregocetus_pacificus" "rule_2b"
"Crenatocetus_rayi" "Tupelocetus_palmeri" "rule_2b"
"Crenatocetus_rayi" "Maiacetus_inuus" "rule_2b"
"Crenatocetus_rayi" "Aegyptocetus_tarfa" "rule_2b"
"Crenatocetus_rayi" "Gaviacetus_razai" "rule_2b"
"Crenatocetus_rayi" "Qaisracetus_arifi" "rule_2b"
"Crenatocetus_rayi" "Carolinacetus_gingerichi" "rule_2b"
"Crenatocetus_rayi" "Artiocetus_clavis" "rule_2b"
"Crenatocetus_rayi" "Protocetus_atavus" "rule_2b"
"Crenatocetus_rayi" "Georgiacetus_vogtlensis" "rule_2b"
"Dalpiazina_ombonii" "Ensidelphis_riveroi" "rule_1b"
"Dalpiazina_ombonii" "Urkudelphis_chawpipacha" "rule_1b"
"Dalpiazina_ombonii" "Dolgopolis_kinchikafiforo" "rule_2b"
"Dalpiazina_ombonii" "Perditicetus_yaconensis" "rule_2b"
"Dalpiazina_ombonii" "Aondelphis_talen" "rule_2b"
"Dalpiazina_ombonii" "Awamokoa_tokarahi" "rule_2b"
"Delphinavus_newhalli" "Miodelphis_californicus" "rule_1b"
"Delphinavus_newhalli" "Platylithax_robusta" "rule_1b"
"Delphinavus_newhalli" "Macrokentriodon_morani" "rule_2b"
"Delphinavus_newhalli" "Pithanodelphis_cornutus" "rule_2b"
"Delphinavus_newhalli" "Tagicetus_joneti" "rule_2b"
"Delphinodon_carniolicus" "Delphinodon_dividum" "rule_2b"
"Delphinus_baltringii" "Delphinus_brevidens" "rule_1b"
"Delphinus_baltringii" "Delphinus_delannoy" "rule_1b"
"Delphinus_baltringii" "Delphinus_dewaeli" "rule_1b"
"Delphinus_baltringii" "Delphinus_domeykoi" "rule_1b"
"Delphinus_baltringii" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_baltringii" "Delphinus_taramelli" "rule_1b"
"Delphinus_baltringii" "Delphinus_wasii" "rule_1b"
"Delphinus_baltringii" "Eudelphinus_compressus" "rule_1b"
"Delphinus_baltringii" "Delphinus_tropicalis" "rule_2b"
"Delphinus_baltringii" "Delphinus_capensis" "rule_2b"
"Delphinus_baltringii" "Delphinus_delphis" "rule_2b"
"Delphinus_brevidens" "Delphinus_delannoy" "rule_1b"
"Delphinus_brevidens" "Delphinus_dewaeli" "rule_1b"
"Delphinus_brevidens" "Delphinus_domeykoi" "rule_1b"
"Delphinus_brevidens" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_brevidens" "Delphinus_taramelli" "rule_1b"
"Delphinus_brevidens" "Delphinus_wasii" "rule_1b"
"Delphinus_brevidens" "Eudelphinus_compressus" "rule_1b"
"Delphinus_brevidens" "Delphinus_tropicalis" "rule_2b"
"Delphinus_brevidens" "Delphinus_capensis" "rule_2b"
"Delphinus_brevidens" "Delphinus_delphis" "rule_2b"
"Delphinus_delannoy" "Delphinus_dewaeli" "rule_1b"
"Delphinus_delannoy" "Delphinus_domeykoi" "rule_1b"
"Delphinus_delannoy" "Delphinus_rikuzenensis" "rule_1b"
"Delphinus_delannoy" "Delphinus_taramelli" "rule_1b"
"Delphinus_delannoy" "Delphinus_wasii" "rule_1b"
"Delphinus_delannoy" "Eudelphinus_compressus" "rule_1b"
"Delphinus_delannoy" "Delphinus_tropicalis" "rule_2b"
