generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
41400000,Delphinus_capensis,Orcinus_orca,29.5433,0.31536,0,0.0343121,0
41400000,Delphinus_capensis,Mesoplodon_ginkgodens,10.1808,0.145844,0,0.101532,0
41450000,Delphinus_capensis,Balaenoptera_brydei,0,0.280309,0,0.238553,0
41450000,Herpetocetus_morrowi,Nannocetus_eremus,27.194,0.426378,0,0.510872,0
41450000,Delphinus_capensis,Orcinus_orca,28.7855,0.254707,0,0.0267458,0
41450000,Delphinus_capensis,Squaloziphius_emlongi,9.06214,0.176354,0,0.129291,0
41500000,Delphinus_capensis,Balaenoptera_brydei,0,0.240805,0,0.215441,0
41500000,Argyrocetus_joaquinensis,Argyrocetus_bakersfieldensis,10.4093,0.6627,0,0.687737,0
41500000,Mesoplodon_ginkgodens,Ninoziphius_platyrostris,10.3991,0.101142,0,0.0786002,0
41500000,Delphinus_capensis,Orcinus_orca,29.8103,0.232731,0,0.0211243,0
41550000,Delphinus_capensis,Balaenoptera_brydei,0,0.290706,0,0.287114,0
41550000,Mesoplodon_ginkgodens,Mesoplodon_bidens,21.7846,0.154485,0,0.0101744,0
41550000,Delphinus_capensis,Orcinus_orca,28.9821,0.315404,0,0.0322225,0
41550000,Delphinus_capensis,Squalodontidae_indet_ChM_PV4961,8.13605,0.173607,0,0.147991,0
41600000,Delphinus_capensis,Balaenoptera_brydei,0,0.245223,0,0.217289,0
41600000,Delphinus_capensis,Orcinus_orca,26.8862,0.370013,0,0.0663825,0
41600000,Delphinus_capensis,Squaloziphius_emlongi,8.93667,0.176289,0,0.132985,0
41650000,Delphinus_capensis,Balaenoptera_brydei,0,0.280161,0,0.293471,0
41650000,Delphinus_capensis,Orcinus_orca,29.8431,0.383671,0,0.0222035,0
41650000,Delphinus_capensis,Squaloziphius_emlongi,8.87331,0.159439,0,0.139359,0
41700000,Delphinus_capensis,Balaenoptera_brydei,0,0.293435,0,0.262786,0
41700000,Delphinus_capensis,Orcinus_orca,28.0349,0.392356,0,0.10259,0
41700000,Delphinus_capensis,Squaloziphius_emlongi,8.72336,0.150721,0,0.112337,0
41750000,Delphinus_capensis,Balaenoptera_brydei,0,0.283093,0,0.274511,0
41750000,Delphinus_capensis,Orcinus_orca,25.0631,0.234359,0,0.0852093,0
41750000,Delphinus_capensis,Squaloziphius_emlongi,8.70686,0.145604,0,0.131229,0
41800000,Delphinus_capensis,Balaenoptera_brydei,0,0.278516,0,0.262369,0
41800000,Balaenoptera_brydei,Balaenoptera_musculus,27.933,0.258117,0,0.034635,0
41800000,Mesoplodon_ginkgodens,Mesoplodon_bidens,23.4093,0.128048,0,0.0442389,0
41800000,Delphinus_capensis,Orcinus_orca,26.3304,0.375048,0,0.0233362,0
41800000,Delphinus_capensis,Squaloziphius_emlongi,8.8975,0.195037,0,0.179136,0
41850000,Delphinus_capensis,Balaenoptera_brydei,0,0.258417,0,0.262571,0
41850000,Mesoplodon_ginkgodens,Mesoplodon_bidens,24.1162,0.199822,0,0.0249381,0
41850000,Delphinus_capensis,Kentriodon_nakajimai,18.2276,0.352065,0,0.141808,0
41850000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2999,0.075242,0,0.102462,0
41900000,Delphinus_capensis,Balaenoptera_brydei,0,0.301644,0,0.265391,0
41900000,Delphinus_capensis,Orcinus_orca,24.6557,0.379145,0,0.0885667,0
41900000,Delphinus_capensis,Squalodontidae_indet_ChM_PV4961,7.79168,0.16669,0,0.124843,0
41950000,Delphinus_capensis,Balaenoptera_brydei,0,0.248887,0,0.22956,0
41950000,Kogia_breviceps,Praekogia_cedrosensis,28.5835,0.242784,0,0.184031,0
41950000,Delphinus_capensis,Orcinus_orca,29.34,0.377031,0,0.0295555,0
41950000,Delphinus_capensis,Mesoplodon_ginkgodens,10.3635,0.142644,0,0.116441,0
42000000,Delphinus_capensis,Balaenoptera_brydei,0,0.237685,0,0.221928,0
42000000,Prosqualodon_australis,Odontoceti_indet_ChM_PV4802,12.539,0.921854,0,0.997312,0
42000000,Mesoplodon_ginkgodens,Ninoziphius_platyrostris,10.3848,0.13883,0,0.0761395,0
42000000,Delphinus_capensis,Orcinus_orca,28.5048,0.307704,0,0.0218068,0
42050000,Delphinus_capensis,Balaenoptera_brydei,0,0.276745,0,0.249697,0
42050000,Pomatodelphis_bobengi,Allodelphis_pratti,12.2507,0.228835,0,0.284277,0
42050000,Delphinus_capensis,Orcinus_orca,24.6199,0.265249,0,0.0775359,0
42050000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2408,0.141928,0,0.127725,0
42100000,Delphinus_capensis,Balaenoptera_brydei,0,0.276422,0,0.227725,0
42100000,Delphinus_capensis,Etruridelphis_giulii,32.8659,0.719004,0,0.329994,0
42100000,Delphinus_capensis,Orcinus_orca,25.3188,0.274085,0,0.0337192,0
42100000,Delphinus_capensis,Hadrodelphis_calvertense,16.3654,0.323866,0,0.255524,0
42100000,Delphinus_capensis,Mesoplodon_ginkgodens,10.3222,0.125258,0,0.0707386,0
42150000,Delphinus_capensis,Balaenoptera_brydei,0,0.308996,0,0.279392,0
42150000,Delphinus_capensis,Orcinus_orca,29.8946,0.382208,0,0.0295272,0
42150000,Delphinus_capensis,Squaloziphius_emlongi,9.0104,0.166887,0,0.171108,0
42200000,Delphinus_capensis,Balaenoptera_brydei,0,0.260203,0,0.232151,0
42200000,Delphinus_capensis,Hadrodelphis_calvertense,16.875,0.309513,0,0.138822,0
42200000,Delphinus_capensis,Mesoplodon_ginkgodens,10.2479,0.130574,0,0.0546223,0
42250000,Delphinus_capensis,Balaenoptera_brydei,0,0.259765,0,0.234786,0
42250000,Delphinus_capensis,Orcinus_orca,28.8545,0.297321,0,0.0254017,0
42250000,Delphinus_capensis,Squalodontidae_indet_ChM_PV4961,7.33393,0.158349,0,0.140491,0
