generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
2260000,4,-3.52142,-5429.59,2.96953,0.35886,0.2724
2270000,5,-3.32217,-5425.72,3.44708,0.373718,0.27665
2280000,3,-0.976036,-5427.4,2.25659,0.379225,0.2719
2290000,4,0.478352,-5432.07,0.715992,0.391793,0.2767
2300000,3,-0.0406377,-5428.55,1.17227,0.365678,0.2732
2310000,4,-4.21021,-5426.43,2.03425,0.399772,0.27565
2320000,3,-0.599539,-5425.57,1.87232,0.37722,0.2728
2330000,2,-6.02067,-5452.87,3.80558,0.372537,0.270487
2340000,3,-0.448323,-5424.71,1.72648,0.370283,0.2661
2350000,3,-2.7829,-5426.24,3.90701,0.368162,0.2638
2360000,3,-0.905228,-5426.89,2.08061,0.373723,0.2637
2370000,3,-1.01064,-5431.44,2.02238,0.384804,0.2707
2380000,3,0.677989,-5427.03,0.446374,0.380291,0.274713
2390000,3,-4.8264,-5428,5.91133,0.381256,0.2639
2400000,3,-2.37879,-5425.16,3.54237,0.377772,0.275033
2410000,3,0.230795,-5426.69,0.899182,0.376868,0.2632
2420000,3,0.326611,-5425.59,0.830585,0.375453,0.2755
2430000,3,0.572422,-5434.79,0.563298,0.374338,0.266
2440000,5,-4.78595,-5418.8,4.57232,0.380207,0.271267
2450000,3,-1.19271,-5430.72,2.46165,0.393032,0.2606
2460000,3,-2.40982,-5428.61,3.72001,0.397619,0.2689
2470000,4,-0.140569,-5430.97,0.932772,0.382054,0.2539
2480000,5,-5.14339,-5425.26,4.07877,0.37564,0.2647
2490000,3,-0.586407,-5426.67,1.83225,0.378531,0.2665
2500000,4,-0.303996,-5428.24,0.795978,0.390075,0.2695
2510000,5,-6.35076,-5424.18,4.5942,0.389311,0.2643
2520000,3,-1.26614,-5427.74,2.29557,0.366231,0.2633
2530000,4,-2.08141,-5422.75,2.03796,0.402759,0.2549
2540000,4,-3.64285,-5424.71,2.5743,0.379106,0.2619
2550000,5,-1.96841,-5426.83,3.22306,0.380585,0.275
2560000,4,-2.00805,-5429.84,2.80101,0.38553,0.274585
2570000,2,-0.39796,-5441.65,0.941641,0.381851,0.2505
2580000,2,-0.826876,-5438.68,1.52735,0.390556,0.2408
2590000,3,-1.42345,-5438.6,0.841843,0.367804,0.264753
2600000,4,-1.68234,-5421.11,1.75881,0.37498,0.272275
2610000,4,-5.73653,-5425.17,5.90746,0.371313,0.244167
2620000,2,-3.26905,-5445.34,4.09786,0.361415,0.27575
2630000,4,-1.16076,-5422.55,1.72589,0.368795,0.26635
2640000,3,-1.68677,-5430.94,2.88889,0.391093,0.27826
2650000,4,-5.37203,-5432.15,2.83448,0.370877,0.270733
2660000,3,-3.33192,-5446.67,0.934837,0.373953,0.255
2670000,5,-6.48033,-5447.97,3.08885,0.379199,0.260376
2680000,4,-2.97875,-5431.14,3.11878,0.367145,0.2657
2690000,3,-0.454559,-5428.94,1.56583,0.377112,0.2644
2700000,5,-1.75781,-5426.31,1.59964,0.357831,0.2598
2710000,3,-1.30827,-5428.13,2.50839,0.384492,0.263
2720000,4,-1.61372,-5424.39,1.27492,0.379311,0.27336
2730000,3,0.90328,-5425.41,0.238501,0.378429,0.2705
2740000,4,-1.76423,-5422.63,1.98273,0.384564,0.267433
2750000,4,-5.13162,-5420.88,2.46179,0.393675,0.2706
2760000,3,-2.34941,-5426.78,3.54811,0.375136,0.263436
2770000,4,-2.25586,-5426.05,2.97766,0.38163,0.274975
2780000,5,-2.71592,-5427.13,2.87676,0.384081,0.270733
2790000,4,-5.08291,-5429.51,4.64933,0.374849,0.26215
2800000,6,-8.42648,-5421.93,6.48897,0.36247,0.2582
2810000,4,-4.58847,-5421.56,4.28654,0.378888,0.26736
2820000,5,-0.92166,-5424.01,1.05532,0.372452,0.2668
2830000,4,-0.37117,-5424.14,1.8631,0.380301,0.2695
2840000,3,-1.97303,-5435.77,2.98112,0.364011,0.2756
2850000,6,-4.98448,-5419.36,3.50821,0.378988,0.261
2860000,4,-2.05813,-5424.05,2.90473,0.368333,0.277225
2870000,3,-0.897438,-5428.98,1.96737,0.38351,0.273867
2880000,3,-0.945439,-5428.1,2.09843,0.386341,0.26595
2890000,5,-2.43827,-5420.83,2.5173,0.392298,0.272625
2900000,2,-0.357317,-5440.56,1.03669,0.396134,0.253867
2910000,2,-0.0210804,-5440.71,0.567939,0.379977,0.244
2920000,6,-4.38073,-5420.17,2.25341,0.376594,0.264067
2930000,4,-2.81036,-5423.22,2.04637,0.381082,0.2654
2940000,3,-0.529569,-5424.31,1.80446,0.382624,0.2629
2950000,4,-2.07444,-5427.69,2.81328,0.384708,0.2683
2960000,4,-3.0999,-5427.43,2.58635,0.391512,0.25912
2970000,3,0.663377,-5428.68,0.508079,0.377708,0.2683
