generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
7300000,Delphinus_capensis,Indopacetus_pacificus,9.3939,0.187953,0,0.103374,0
7350000,Delphinus_capensis,Balaenoptera_brydei,0,0.284182,0,0.271225,0
7350000,Delphinus_capensis,Indopacetus_pacificus,9.36338,0.176728,0,0.0954221,0
7400000,Delphinus_capensis,Balaenoptera_brydei,0,0.251472,0,0.233908,0
7400000,Delphinus_capensis,Indopacetus_pacificus,9.52596,0.15733,0,0.106012,0
7450000,Delphinus_capensis,Balaenoptera_brydei,0,0.246398,0,0.235331,0
7450000,Delphinus_capensis,Indopacetus_pacificus,9.22523,0.191071,0,0.132763,0
7500000,Delphinus_capensis,Balaenoptera_brydei,0,0.263317,0,0.255723,0
7500000,Echovenator_sandersi,Albertocetus_sp_ChM_PV4834,8.29958,0.795132,0,0.72447,0
7500000,Delphinus_capensis,Indopacetus_pacificus,9.62785,0.180256,0,0.117042,0
7550000,Delphinus_capensis,Balaenoptera_brydei,0,0.265935,0,0.244909,0
7550000,Phocoena_phocoena,Neophocaena_asiaeorientalis,28.4216,0.223858,0,0.0149563,0
7550000,Delphinus_capensis,Waipatia_maerewhenua,7.49844,0.20409,0,0.15597,0
7600000,Delphinus_capensis,Balaenoptera_brydei,0,0.265262,0,0.260107,0
7600000,Delphinus_capensis,Indopacetus_pacificus,9.38183,0.15117,0,0.100803,0
7650000,Delphinus_capensis,Balaenoptera_brydei,0,0.264511,0,0.249769,0
7650000,Haborophocoena_minutus,Semirostrum_ceruttii,27.8287,0.296127,0,0.431632,0
7650000,Haborophocoena_minutus,Semirostrum_ceruttii,27.5892,1.06908,0,0.71695,0
7650000,Delphinus_capensis,Indopacetus_pacificus,9.44665,0.168826,0,0.089962,0
7700000,Delphinus_capensis,Balaenoptera_brydei,0,0.256092,0,0.240078,0
7700000,Delphinus_capensis,Indopacetus_pacificus,9.51445,0.183627,0,0.132296,0
7750000,Delphinus_capensis,Balaenoptera_brydei,0,0.275256,0,0.256399,0
7750000,Globicephala_melas,Orcaella_brevirostris,24.6107,0.294748,0,0.134042,0
7750000,Delphinus_capensis,Indopacetus_pacificus,9.42092,0.15854,0,0.104444,0
7800000,Delphinus_capensis,Balaenoptera_brydei,0,0.236614,0,0.253214,0
7800000,Echovenator_sandersi,Albertocetus_sp_ChM_PV4834,9.09402,1.43393,0,1.86962,0
7800000,Delphinus_capensis,Indopacetus_pacificus,9.40847,0.161764,0,0.101393,0
7850000,Delphinus_capensis,Balaenoptera_brydei,0,0.253358,0,0.238857,0
7850000,Lophocetus_calvertensis,Tagicetus_joneti,19.2988,0.23078,0,0.31673,0
7850000,Delphinus_capensis,Indopacetus_pacificus,9.47594,0.177954,0,0.11018,0
7900000,Delphinus_capensis,Balaenoptera_brydei,0,0.256861,0,0.246764,0
7900000,Delphinus_capensis,Indopacetus_pacificus,9.43842,0.200884,0,0.119563,0
7950000,Delphinus_capensis,Balaenoptera_brydei,0,0.282443,0,0.243197,0
7950000,Delphinus_capensis,Indopacetus_pacificus,9.503,0.189134,0,0.114567,0
8000000,Delphinus_capensis,Balaenoptera_brydei,0,0.291475,0,0.268369,0
8000000,Echovenator_sandersi,Albertocetus_sp_ChM_PV4834,8.75218,0.650535,0,0.735733,0
8000000,Delphinus_capensis,Indopacetus_pacificus,9.55833,0.178638,0,0.09451,0
8050000,Delphinus_capensis,Balaenoptera_brydei,0,0.291539,0,0.267612,0
8050000,Phocoena_phocoena,Casatia_thermophila,22.2484,0.211834,0,0.255331,0
8050000,Delphinus_capensis,Indopacetus_pacificus,9.64852,0.155945,0,0.0952276,0
8100000,Delphinus_capensis,Balaenoptera_brydei,0,0.288482,0,0.251775,0
8100000,Haborophocoena_minutus,Semirostrum_ceruttii,30.5079,0.332706,0,0.220352,0
8100000,Phocoena_phocoena,Neophocaena_asiaeorientalis,27.8277,0.158611,0,0.035392,0
8100000,Delphinus_capensis,Indopacetus_pacificus,9.62333,0.14934,0,0.0869405,0
8150000,Delphinus_capensis,Balaenoptera_brydei,0,0.266941,0,0.279805,0
8150000,Phocoena_phocoena,Casatia_thermophila,23.306,0.36498,0,0.358453,0
8150000,Delphinus_capensis,Phocoena_phocoena,20.5401,0.180418,0,0.0635509,0
8150000,Delphinus_capensis,Indopacetus_pacificus,9.2034,0.160948,0,0.128618,0
8200000,Delphinus_capensis,Balaenoptera_brydei,0,0.286235,0,0.2612,0
8200000,Delphinus_capensis,Indopacetus_pacificus,9.32283,0.166179,0,0.100043,0
8250000,Delphinus_capensis,Balaenoptera_brydei,0,0.263384,0,0.277445,0
8250000,Delphinus_capensis,Indopacetus_pacificus,9.20123,0.190912,0,0.122509,0
8300000,Delphinus_capensis,Balaenoptera_brydei,0,0.30882,0,0.276193,0
8300000,Delphinus_capensis,Indopacetus_pacificus,9.21172,0.186753,0,0.117189,0
